img,maxrow,maxcol,row,col,pos,score,x1,x2,y1,y2
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0803.tif,3,3,3,3,5,6,2652,2852,3310,3510
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0803.tif,3,3,3,3,6,0,2520,2826,2976,3282
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,1,1,1,0,422,686,242,506
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,1,1,2,4,422,650,558,786
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,1,1,3,5,360,606,993,1239
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,1,1,4,5,818,1046,839,1067
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,1,1,5,0,756,1002,571,817
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,1,1,6,0,702,948,247,493
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,1,3,1,0,1764,2020,365,621
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,1,3,2,0,1602,1910,624,932
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,1,3,3,3,1597,1879,1062,1344
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,1,3,4,6,2085,2349,966,1230
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,1,3,5,6,2076,2322,668,914
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,1,3,6,0,2059,2295,370,606
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,2,2,1,0,1208,1480,1668,1940
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,2,2,2,0,1097,1361,1966,2230
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,2,2,3,0,980,1252,2238,2510
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,2,2,4,1,1536,1818,2251,2533
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,2,2,5,5,1497,1735,1984,2222
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,2,2,6,5,1492,1694,1751,1953
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,3,1,1,6,554,818,3024,3288
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,3,1,2,0,453,699,3292,3538
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,3,1,3,0,440,720,3656,3936
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,3,1,4,0,958,1300,3616,3958
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,3,1,5,3,943,1181,3300,3538
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,3,1,6,4,896,1168,3002,3274
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,3,3,1,5,1984,2194,2915,3125
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,3,3,2,6,1940,2178,3081,3319
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,3,3,3,0,1870,2168,3362,3660
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,3,3,4,0,2450,2748,3437,3735
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,3,3,5,0,2344,2624,3037,3317
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_0806.tif,3,3,3,3,6,3,2243,2463,2818,3038
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,1,1,1,0,518,800,176,458
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,1,1,2,0,322,584,484,746
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,1,1,3,0,360,632,878,1150
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,1,1,4,2,914,1168,751,1005
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,1,1,5,6,800,1054,492,746
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,1,1,6,6,874,1066,282,474
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,1,3,1,5,1922,2098,396,572
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,1,3,2,0,1804,2050,642,888
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,1,3,3,0,1782,2072,984,1274
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,1,3,4,0,2278,2602,826,1150
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,1,3,5,5,2238,2502,567,831
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,1,3,6,6,2106,2344,356,594
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,2,2,1,6,1221,1379,1686,1844
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,2,2,2,6,1124,1362,1904,2142
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,2,2,3,0,1080,1396,2125,2441
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,2,2,4,0,1660,1992,2038,2370
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,2,2,5,0,1528,1800,1770,2042
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,2,2,6,4,1396,1616,1563,1783
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,3,1,1,1,458,676,2858,3076
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,3,1,2,5,448,694,3173,3419
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,3,1,3,6,440,702,3424,3686
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,3,1,4,0,992,1230,3339,3577
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,3,1,5,0,774,1062,3100,3388
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,3,1,6,0,695,1001,2774,3080
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,3,3,1,0,2150,2388,2725,2963
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,3,3,2,1,2080,2336,3063,3319
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,3,3,3,1,2064,2352,3349,3637
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,3,3,4,6,2607,2827,3344,3564
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,3,3,5,0,2568,2804,2994,3230
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1174.tif,3,3,3,3,6,0,2445,2691,2668,2914
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,1,1,1,5,493,703,370,580
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,1,1,2,6,404,660,619,875
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,1,1,3,0,458,720,892,1154
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,1,1,4,0,976,1238,757,1019
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,1,1,5,5,1002,1248,474,720
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,1,1,6,5,746,1018,308,580
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,1,3,1,6,1818,2064,527,773
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,1,3,2,5,1774,2002,747,975
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,1,3,3,3,1760,1988,1036,1264
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,1,3,4,0,2247,2519,878,1150
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,1,3,5,0,2199,2437,676,914
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,1,3,6,4,2101,2357,404,660
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,2,2,1,5,1217,1453,1862,2098
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,2,2,2,5,1194,1396,2150,2352
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,2,2,3,5,1264,1476,2396,2608
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,2,2,4,3,1782,1992,2358,2568
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,2,2,5,0,1678,1976,1958,2256
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,2,2,6,0,1448,1764,1681,1997
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,3,1,1,0,404,668,2685,2949
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,3,1,2,4,339,567,2984,3212
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,3,1,3,4,388,616,3261,3489
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,3,1,4,4,818,1028,3262,3472
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,3,1,5,5,777,1005,2958,3186
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,3,1,6,0,711,931,2686,2906
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,3,3,1,0,2217,2471,2590,2844
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,3,3,2,0,2041,2349,2888,3196
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,3,3,3,6,2134,2432,3213,3511
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,3,3,4,5,2577,2857,3222,3502
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,3,3,5,5,2520,2738,3020,3238
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1177.tif,3,3,3,3,6,5,2537,2809,2678,2950
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,1,1,1,0,545,783,176,414
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,1,1,2,0,457,791,474,808
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,1,1,3,0,334,642,834,1142
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,1,1,4,1,948,1256,759,1067
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,1,1,5,4,878,1090,483,695
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,1,1,6,5,826,1002,277,453
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,1,3,1,6,2046,2256,370,580
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,1,3,2,0,1953,2243,632,922
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,1,3,3,0,1932,2274,980,1322
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,1,3,4,0,2401,2777,844,1220
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,1,3,5,3,2432,2624,594,786
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,1,3,6,5,2308,2520,382,594
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,2,2,1,4,1589,1765,1572,1748
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,2,2,2,5,1589,1765,1834,2010
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,2,2,3,0,1448,1720,2028,2300
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,2,2,4,0,1922,2238,1971,2287
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,2,2,5,0,1880,2160,1704,1984
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,2,2,6,2,1765,1975,1476,1686
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,3,1,1,4,418,628,2862,3072
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,3,1,2,5,352,632,3116,3396
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,3,1,3,6,502,764,3402,3664
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,3,1,4,0,948,1290,3274,3616
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,3,1,5,0,888,1194,2898,3204
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,3,1,6,0,650,914,2677,2941
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,3,3,1,0,2217,2507,2914,3204
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,3,3,2,4,2080,2336,3251,3507
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,3,3,3,5,2204,2458,3564,3818
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,3,3,4,4,2686,2914,3603,3831
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,3,3,5,0,2594,2850,3238,3494
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1345.tif,3,3,3,3,6,0,2528,2808,2884,3164
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1558.tif,2,5,1,1,1,3,253,445,574,766
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1558.tif,2,5,1,1,2,0,152,364,756,968
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1558.tif,2,5,1,1,3,0,206,416,982,1192
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1558.tif,2,5,1,1,4,0,518,728,924,1134
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1558.tif,2,5,1,1,5,5,553,745,690,882
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1558.tif,2,5,1,1,6,5,471,617,526,672
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1558.tif,2,5,1,2,2,1,1122,1298,690,866
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1558.tif,2,5,1,2,3,0,1164,1326,962,1124
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1558.tif,2,5,1,2,4,0,1493,1651,848,1006
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1558.tif,2,5,1,2,5,0,1456,1612,548,704
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1558.tif,2,5,1,2,6,5,1298,1472,422,596
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1558.tif,2,5,1,3,1,5,2104,2268,526,690
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1558.tif,2,5,1,3,2,5,2056,2198,677,819
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_20Oct\Raf\DSC_1558.tif,2,5,1,3,3,3,2098,2302,819,1023
