img,maxrow,maxcol,row,col,pos,score,x1,x2,y1,y2
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0104.TIF,3,3,3,1,4,4,702,1018,3606,3922
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0104.TIF,3,3,3,1,5,4,808,1090,3321,3603
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0104.TIF,3,3,3,1,6,3,702,1012,3030,3340
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0104.TIF,3,3,3,3,1,3,1967,2191,3104,3328
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0104.TIF,3,3,3,3,2,4,1890,2184,3325,3619
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0104.TIF,3,3,3,3,3,4,1848,2142,3588,3882
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0104.TIF,3,3,3,3,4,4,2332,2604,3582,3854
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0108.TIF,3,3,1,1,1,0,497,819,240,562
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0108.TIF,3,3,1,1,6,1,812,1128,176,492
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0108.TIF,3,3,1,3,2,0,2026,2482,626,1082
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0108.TIF,3,3,1,3,5,3,2693,3043,718,1068
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0108.TIF,3,3,2,2,1,0,1268,1584,1510,1826
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0108.TIF,3,3,2,2,2,4,1191,1549,1840,2198
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0108.TIF,3,3,2,2,5,1,1739,2075,1876,2212
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0108.TIF,3,3,3,1,3,1,388,808,3589,4009
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0108.TIF,3,3,3,1,4,0,1032,1412,3574,3954
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0108.TIF,3,3,3,3,2,0,1946,2248,3322,3624
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0108.TIF,3,3,3,3,5,0,2528,2866,3317,3655
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,1,1,2,1,303,625,682,1004
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,1,1,4,1,882,1240,1012,1370
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,1,1,5,3,945,1283,702,1040
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,1,1,6,2,819,1121,450,752
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,1,3,1,0,2121,2361,492,732
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,1,3,2,0,2002,2276,784,1058
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,1,3,3,3,1938,2254,1068,1384
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,1,3,4,1,2402,2752,1093,1443
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,2,2,1,1,1240,1528,1834,2122
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,2,2,2,1,1145,1461,2114,2430
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,2,2,3,2,1090,1420,2391,2721
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,2,2,4,1,1686,2008,2399,2721
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,3,1,2,0,436,794,3245,3603
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,3,1,4,1,1058,1402,3652,3996
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,3,1,5,2,1057,1353,3328,3624
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,3,1,6,0,914,1174,3040,3300
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,3,3,1,0,2142,2422,3157,3437
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,3,3,2,1,1980,2310,3444,3774
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,3,3,3,1,1960,2276,3823,4139
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0111.TIF,3,3,3,3,4,0,2511,2877,3756,4122
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,1,1,1,4,678,882,1054,1258
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,1,1,2,4,542,788,1313,1559
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,1,1,3,3,584,844,1521,1781
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,1,1,6,2,920,1160,1007,1247
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,1,3,1,4,2310,2500,1275,1465
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,1,3,2,4,2226,2422,1486,1682
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,1,3,3,4,2220,2430,1655,1865
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,1,3,6,3,2522,2710,1212,1400
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,2,2,3,6,1462,1706,2578,2822
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,2,2,4,5,1861,2051,2626,2816
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,2,2,5,5,1812,2022,2409,2619
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,2,2,6,6,1798,1980,2230,2412
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,3,1,1,1,906,1180,3462,3736
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,3,1,2,1,788,1090,3760,4062
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,3,1,3,2,682,956,4031,4305
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,3,1,4,2,1286,1566,4076,4356
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,3,3,2,2,2100,2338,3774,4012
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,3,3,4,2,2556,2852,4051,4347
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,3,3,5,3,2602,2870,3798,4066
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0208.TIF,3,3,3,3,6,2,2556,2788,3620,3852
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0209.TIF,3,3,1,1,1,0,654,962,658,966
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0209.TIF,3,3,1,1,6,0,952,1232,682,962
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0209.TIF,3,3,1,3,2,0,2114,2402,1032,1320
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0209.TIF,3,3,1,3,5,1,2714,3066,990,1342
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0209.TIF,3,3,2,2,2,1,1300,1588,2192,2480
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0209.TIF,3,3,2,2,5,1,1918,2218,2136,2436
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0209.TIF,3,3,3,1,1,0,643,953,3230,3540
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0209.TIF,3,3,3,1,6,1,942,1286,3191,3535
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0209.TIF,3,3,3,3,1,1,2296,2592,3609,3905
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0209.TIF,3,3,3,3,6,0,2623,2953,3574,3904
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,1,1,1,4,604,850,840,1086
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,1,1,2,3,444,688,1111,1355
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,1,1,3,3,436,682,1380,1626
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,1,1,6,2,886,1130,788,1032
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,1,3,3,1,2110,2342,1314,1546
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,1,3,4,4,2637,2925,1384,1672
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,1,3,5,2,2626,2886,1096,1356
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,1,3,6,0,2573,2819,816,1062
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,2,2,1,2,1476,1706,2020,2250
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,2,2,4,2,1798,2064,2514,2780
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,2,2,6,1,1748,1946,2036,2234
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,3,1,2,1,646,900,3693,3947
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,3,1,5,3,1170,1458,3630,3918
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,3,3,1,1,2408,2626,3616,3834
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,3,3,2,1,2339,2627,3812,4100
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,3,3,3,3,2244,2540,4072,4368
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0212.TIF,3,3,3,3,4,2,2742,3038,4128,4424
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,1,1,3,3,344,612,1309,1577
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,1,1,4,4,934,1208,1362,1636
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,1,1,5,3,925,1155,1146,1376
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,1,1,6,3,909,1149,850,1090
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,1,3,1,3,2335,2581,934,1180
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,1,3,2,3,2206,2536,1188,1518
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,1,3,4,0,2676,2900,1455,1679
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,1,3,5,1,2626,2852,1176,1402
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,1,3,6,3,2570,2816,927,1173
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,2,2,1,2,1191,1437,2044,2290
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,2,2,2,3,1111,1377,2318,2584
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,2,2,3,3,1159,1419,2578,2838
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,2,2,4,2,1637,1917,2606,2886
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,3,1,1,2,787,971,3342,3526
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,3,1,4,3,1047,1307,3876,4136
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,3,1,5,3,1004,1300,3573,3869
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,3,1,6,4,987,1211,3364,3588
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,3,3,1,1,2234,2480,3342,3588
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,3,3,2,2,2039,2363,3560,3884
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,3,3,3,2,2078,2366,3851,4139
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0216.TIF,3,3,3,3,5,2,2620,2894,3543,3817
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,1,1,1,4,324,598,872,1146
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,1,1,2,3,166,440,1082,1356
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,1,1,3,3,177,485,1370,1678
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,1,1,5,0,843,1125,1138,1420
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,1,3,3,0,2022,2464,1338,1780
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,1,3,4,1,2756,3128,1434,1806
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,1,3,5,1,2752,3132,1054,1434
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,1,3,6,1,2634,2978,657,1001
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,2,2,1,2,1408,1718,1868,2178
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,2,2,2,2,1230,1580,2160,2510
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,2,2,3,2,1258,1588,2564,2894
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,2,2,6,0,1742,2064,1824,2146
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,3,1,1,2,1054,1300,3328,3574
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,3,1,2,2,970,1334,3582,3946
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,3,1,3,2,864,1188,3974,4298
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,3,1,6,0,1320,1658,3240,3578
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,3,3,1,2,2269,2571,3610,3912
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,3,3,2,1,2178,2508,3873,4203
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,3,3,3,1,2213,2493,4192,4472
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_0217.TIF,3,3,3,3,5,0,2766,3110,3735,4079
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3613.tif,3,3,1,2,1,4,1580,1854,745,1019
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3613.tif,3,3,1,2,2,4,1373,1675,934,1236
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3613.tif,3,3,1,2,3,4,1454,1756,1236,1538
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3613.tif,3,3,2,1,4,3,1173,1461,2184,2472
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3613.tif,3,3,2,1,5,4,1201,1503,1826,2128
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3613.tif,3,3,2,1,6,3,1090,1390,1529,1829
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3613.tif,3,3,2,3,4,3,2603,2897,2290,2584
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3613.tif,3,3,2,3,5,4,2682,2936,1952,2206
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3613.tif,3,3,2,3,6,4,2542,2830,1643,1931
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3613.tif,3,3,3,1,1,4,674,942,2925,3193
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3613.tif,3,3,3,1,2,4,590,844,3159,3413
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3613.tif,3,3,3,1,3,4,632,934,3447,3749
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3613.tif,3,3,3,3,1,4,2064,2310,3124,3370
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3613.tif,3,3,3,3,2,3,1904,2206,3353,3655
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3613.tif,3,3,3,3,3,3,1932,2282,3610,3960
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3618.tif,3,3,1,2,1,2,1328,1588,724,984
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3618.tif,3,3,1,2,2,2,1220,1472,942,1194
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3618.tif,3,3,1,2,3,3,1142,1500,1188,1546
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3618.tif,3,3,2,1,1,2,872,1090,1664,1882
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3618.tif,3,3,2,1,2,1,643,951,1834,2142
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3618.tif,3,3,2,1,3,1,632,928,2102,2398
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3618.tif,3,3,2,3,1,4,1994,2282,1651,1939
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3618.tif,3,3,2,3,2,4,1784,2142,1882,2240
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Caroline\DSC_3618.tif,3,3,2,3,3,3,1854,2170,2220,2536
