img,maxrow,maxcol,row,col,pos,score,x1,x2,y1,y2
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0109.TIF,3,3,3,3,6,2,2475,2805,2928,3258
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,1,1,2,4,219,521,688,990
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,1,1,4,2,858,1138,981,1261
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,1,1,5,4,879,1153,688,962
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,1,1,6,3,696,998,444,746
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,1,3,1,3,2198,2486,288,576
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,1,3,2,4,2124,2412,598,886
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,1,3,3,4,2149,2451,914,1216
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,1,3,6,3,2514,2852,204,542
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,2,2,2,0,1213,1521,2016,2324
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,2,2,4,1,1728,2016,2338,2626
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,2,2,5,4,1724,2012,2044,2332
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,2,2,6,0,1678,1924,1805,2051
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,3,1,1,1,566,840,2978,3252
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,3,1,2,4,450,788,3209,3547
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,3,1,3,1,401,689,3574,3862
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,3,1,5,3,984,1306,3266,3588
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,3,3,3,1,1922,2216,3792,4086
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,3,3,4,4,2641,2963,3792,4114
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,3,3,5,3,2529,2851,3392,3714
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0112.TIF,3,3,3,3,6,2,2511,2771,3068,3328
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,1,1,1,0,387,655,288,556
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,1,1,2,0,247,619,584,956
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,1,1,3,3,137,489,906,1258
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,1,1,4,0,907,1215,914,1222
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,1,3,1,1,2272,2588,198,514
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,1,3,2,0,2107,2417,492,802
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,1,3,3,2,2061,2433,822,1194
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,1,3,5,0,2620,3048,590,1018
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,2,2,1,0,1244,1518,1517,1791
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,2,2,4,0,1749,2009,2212,2472
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,2,2,5,1,1798,2100,1889,2191
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,2,2,6,1,1630,1938,1588,1896
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,3,1,2,1,489,743,3272,3526
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,3,1,4,1,956,1208,3610,3862
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,3,1,5,3,892,1208,3251,3567
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,3,1,6,1,868,1114,3026,3272
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,3,3,2,0,2072,2374,3398,3700
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,3,3,4,1,2606,2922,3805,4121
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,3,3,5,2,2676,2992,3476,3792
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0113.TIF,3,3,3,3,6,2,2553,2883,3118,3448
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,1,1,2,0,310,702,441,833
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,1,1,4,1,983,1279,906,1202
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,1,1,5,1,906,1208,531,833
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,1,1,6,1,858,1166,226,534
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,1,3,1,1,2178,2444,327,593
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,1,3,2,2,2022,2352,531,861
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,1,3,3,1,2069,2377,858,1166
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,1,3,5,0,2655,2977,612,934
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,2,2,1,3,1366,1662,1524,1820
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,2,2,2,3,1310,1598,1834,2122
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,2,2,3,1,1208,1532,2131,2455
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,2,2,4,0,1812,2170,2149,2507
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,3,1,3,0,584,906,3515,3837
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,3,1,4,3,1160,1440,3526,3806
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,3,1,5,2,1128,1408,3196,3476
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,3,1,6,0,946,1260,2838,3152
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,3,3,1,0,2157,2423,2992,3258
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,3,3,2,0,2013,2279,3252,3518
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,3,3,3,0,1988,2254,3554,3820
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0114.TIF,3,3,3,3,6,0,2433,2685,2950,3202
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,1,1,1,4,660,878,752,970
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,1,1,2,5,499,731,1004,1236
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,1,1,3,5,483,735,1244,1496
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,1,1,5,6,902,1156,1046,1300
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,1,1,6,3,911,1163,766,1018
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,1,3,2,6,2146,2398,1146,1398
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,1,3,4,4,2596,2812,1448,1664
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,1,3,5,6,2522,2794,1157,1429
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,1,3,6,4,2469,2763,886,1180
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,2,2,2,6,1335,1559,2318,2542
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,2,2,3,6,1322,1566,2550,2794
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,2,2,4,5,1735,1959,2550,2774
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,2,2,5,6,1770,1988,2332,2550
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,2,2,6,4,1664,1910,2100,2346
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,3,1,1,4,724,998,3448,3722
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,3,1,2,6,626,914,3718,4006
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,3,1,3,6,590,886,4002,4298
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,3,1,6,4,1026,1272,3384,3630
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,3,3,2,4,2254,2500,3770,4016
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,3,3,4,3,2666,2890,4094,4318
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,3,3,5,5,2682,2936,3791,4045
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0207.TIF,3,3,3,3,6,4,2586,2830,3554,3798
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0210.TIF,3,3,1,1,2,1,598,878,1135,1415
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0210.TIF,3,3,1,1,5,1,1247,1577,1300,1630
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0210.TIF,3,3,1,3,1,1,2457,2795,724,1062
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0210.TIF,3,3,1,3,6,0,2813,3129,788,1104
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0210.TIF,3,3,2,2,2,1,1297,1591,2318,2612
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0210.TIF,3,3,2,2,5,3,1896,2234,2324,2662
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0210.TIF,3,3,3,1,2,0,478,794,3482,3798
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0210.TIF,3,3,3,1,5,0,1244,1566,3508,3830
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0210.TIF,3,3,3,3,1,0,2216,2490,3426,3700
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0210.TIF,3,3,3,3,4,0,2532,2856,4058,4382
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0210.TIF,3,3,3,3,6,0,2455,2785,3412,3742
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0211.TIF,3,3,1,1,1,0,612,850,945,1183
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0211.TIF,3,3,1,1,2,3,458,732,1156,1430
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0211.TIF,3,3,1,1,5,0,928,1152,1283,1507
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0211.TIF,3,3,1,3,3,0,2128,2374,1390,1636
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0211.TIF,3,3,1,3,4,2,2654,2978,1457,1781
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0211.TIF,3,3,2,2,1,1,1510,1728,2050,2268
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0211.TIF,3,3,2,2,4,1,1854,2078,2536,2760
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0211.TIF,3,3,2,2,5,1,1798,2058,2255,2515
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0211.TIF,3,3,2,2,6,5,1717,1963,2036,2282
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0211.TIF,3,3,3,1,2,1,737,1019,3686,3968
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0211.TIF,3,3,3,1,5,3,1243,1511,3686,3954
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0211.TIF,3,3,3,1,6,1,1131,1405,3426,3700
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0211.TIF,3,3,3,3,1,1,2318,2584,3547,3813
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0211.TIF,3,3,3,3,2,1,2293,2531,3834,4072
\\nbi-ufiles\shared\Research-Groups\Mark-Banfield\Josh_Williams\Scoring_5May\Yuxuan\DSC_0211.TIF,3,3,3,3,3,4,2213,2479,4122,4388
